CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Geography_Germany,Gender_Male
592.0,43.0,4.0,96951.21,1.0,1.0,63736.17,1,0
579.0,30.0,4.0,0.0,2.0,0.0,185791.9,0,1
775.0,30.0,2.0,0.0,2.0,1.0,142838.64,0,0
693.0,28.0,8.0,115488.52,1.0,0.0,124596.63,0,0
485.0,36.0,4.0,106328.08,1.0,0.0,109688.82,0,1
636.0,34.0,9.0,0.0,2.0,0.0,133692.88,0,0
651.0,29.0,6.0,131693.57,1.0,1.0,129936.53,1,0
723.0,41.0,2.0,161766.87,2.0,1.0,93883.53,1,0
627.0,25.0,3.0,0.0,2.0,1.0,122964.18,0,1
653.0,33.0,0.0,0.0,2.0,1.0,151336.96,0,1
516.0,54.0,2.0,128270.56,1.0,1.0,170818.01,1,1
684.0,35.0,0.0,0.0,2.0,1.0,183566.78,0,1
558.0,32.0,5.0,0.0,2.0,1.0,116696.77,0,1
621.0,39.0,2.0,0.0,2.0,0.0,136869.31,0,1
697.0,44.0,8.0,0.0,2.0,0.0,115611.97,0,0
516.0,40.0,3.0,0.0,2.0,1.0,82336.73,0,1
682.0,33.0,4.0,0.0,2.0,1.0,161848.03,0,1
683.0,32.0,5.0,0.0,2.0,1.0,119808.64,0,0
707.0,53.0,0.0,0.0,2.0,1.0,19162.89,0,0
634.0,47.0,7.0,0.0,3.0,0.0,172363.41,0,1
740.0,34.0,2.0,0.0,2.0,0.0,163667.56,0,1
794.0,36.0,1.0,0.0,2.0,1.0,96660.76,0,0
644.0,35.0,3.0,0.0,1.0,1.0,173784.04,0,1
664.0,38.0,2.0,0.0,2.0,0.0,25662.27,0,1
757.0,38.0,9.0,124580.69,2.0,0.0,120892.96,1,1
790.0,24.0,7.0,161651.37,1.0,1.0,81452.29,0,0
679.0,32.0,7.0,0.0,2.0,0.0,116973.48,0,1
633.0,47.0,4.0,139825.34,1.0,0.0,173779.25,1,1
684.0,29.0,5.0,0.0,2.0,1.0,163783.0,0,1
614.0,38.0,8.0,0.0,2.0,1.0,131300.68,0,1
648.0,31.0,9.0,0.0,2.0,1.0,52876.41,0,1
584.0,31.0,3.0,0.0,1.0,0.0,163550.58,0,1
591.0,54.0,7.0,0.0,3.0,0.0,161479.19,0,0
687.0,31.0,7.0,89799.48,1.0,1.0,127528.84,0,1
710.0,38.0,8.0,0.0,2.0,0.0,85411.01,0,1
605.0,40.0,7.0,0.0,2.0,1.0,75927.35,0,1
535.0,39.0,5.0,0.0,1.0,0.0,173783.38,0,0
673.0,39.0,5.0,116322.22,1.0,1.0,113428.77,0,1
684.0,24.0,7.0,0.0,2.0,1.0,95957.09,0,1
679.0,55.0,1.0,76968.12,2.0,1.0,171706.66,1,1
646.0,38.0,6.0,95377.13,1.0,0.0,173516.71,0,0
775.0,34.0,6.0,0.0,2.0,0.0,93718.16,0,1
573.0,40.0,9.0,127290.61,1.0,1.0,132424.69,0,1
545.0,52.0,6.0,117833.3,1.0,1.0,181850.74,1,0
642.0,37.0,1.0,0.0,2.0,1.0,172601.62,0,1
597.0,28.0,4.0,85845.43,1.0,1.0,109843.16,1,1
637.0,35.0,3.0,102585.88,1.0,0.0,114448.77,0,0
847.0,52.0,2.0,0.0,1.0,0.0,153917.54,0,1
682.0,35.0,9.0,0.0,2.0,0.0,138527.56,0,1
586.0,39.0,1.0,138171.1,1.0,1.0,107825.08,1,0
576.0,32.0,9.0,0.0,2.0,0.0,119747.08,0,1
676.0,37.0,3.0,0.0,2.0,1.0,114448.77,0,1
554.0,39.0,2.0,0.0,2.0,0.0,143882.25,0,1
762.0,39.0,9.0,0.0,2.0,0.0,129031.19,0,1
644.0,36.0,3.0,0.0,1.0,1.0,82522.61,0,0
709.0,39.0,7.0,116465.53,4.0,0.0,180693.85,1,0
793.0,31.0,2.0,129748.54,2.0,1.0,189159.97,0,1
655.0,36.0,3.0,0.0,2.0,1.0,164128.58,0,1
709.0,54.0,2.0,113739.72,1.0,0.0,163550.18,1,0
723.0,30.0,7.0,129750.11,1.0,1.0,683.37,0,0
578.0,48.0,4.0,0.0,1.0,0.0,189558.44,0,1
681.0,36.0,1.0,0.0,2.0,1.0,138526.96,0,1
537.0,23.0,9.0,0.0,1.0,0.0,158973.77,0,0
792.0,26.0,7.0,0.0,2.0,0.0,108008.65,0,1
567.0,38.0,8.0,0.0,2.0,0.0,54495.82,0,1
683.0,41.0,1.0,149940.04,1.0,1.0,91936.1,1,0
702.0,29.0,5.0,0.0,2.0,0.0,162699.7,0,0
628.0,29.0,1.0,134752.08,1.0,1.0,73329.08,1,0
682.0,29.0,1.0,0.0,2.0,0.0,97908.02,0,0
560.0,33.0,10.0,0.0,2.0,0.0,121239.65,0,1
748.0,57.0,1.0,0.0,2.0,1.0,61761.77,0,1
693.0,49.0,3.0,0.0,1.0,1.0,162960.05,0,0
773.0,32.0,5.0,63494.94,1.0,1.0,84419.78,0,0
659.0,44.0,6.0,0.0,2.0,1.0,111190.53,0,1
710.0,35.0,5.0,0.0,2.0,0.0,172096.08,0,1
675.0,40.0,0.0,0.0,2.0,0.0,100722.72,0,1
848.0,35.0,4.0,0.0,1.0,1.0,92887.06,0,1
714.0,40.0,1.0,0.0,2.0,0.0,51620.94,0,1
676.0,31.0,8.0,0.0,1.0,0.0,162922.65,0,0
641.0,32.0,2.0,0.0,1.0,0.0,142838.31,0,1
645.0,41.0,6.0,0.0,1.0,0.0,108411.66,0,0
614.0,23.0,0.0,0.0,2.0,1.0,166650.9,0,1
841.0,50.0,2.0,0.0,1.0,1.0,122960.98,0,1
581.0,37.0,1.0,90957.81,1.0,0.0,28415.36,1,0
728.0,44.0,1.0,106687.76,1.0,0.0,142911.99,1,1
676.0,29.0,9.0,0.0,2.0,1.0,59601.15,0,1
644.0,27.0,9.0,0.0,2.0,0.0,91981.85,0,0
733.0,33.0,9.0,0.0,2.0,1.0,79633.38,0,1
699.0,40.0,9.0,0.0,2.0,0.0,88890.05,0,1
694.0,39.0,5.0,0.0,2.0,0.0,113096.55,0,1
645.0,57.0,9.0,132944.53,3.0,1.0,5982.8,1,1
485.0,41.0,6.0,121647.31,3.0,0.0,176750.81,1,0
705.0,45.0,1.0,0.0,2.0,0.0,136540.09,0,0
692.0,36.0,6.0,0.0,2.0,1.0,61326.43,0,0
578.0,35.0,4.0,0.0,2.0,0.0,91936.1,0,1
707.0,50.0,1.0,0.0,1.0,0.0,8991.17,0,1
751.0,38.0,1.0,138873.07,1.0,1.0,161559.12,1,0
671.0,39.0,2.0,0.0,2.0,1.0,166423.66,0,0
790.0,39.0,3.0,0.0,2.0,0.0,121232.51,0,1
642.0,38.0,4.0,114450.84,1.0,0.0,167023.95,0,1
710.0,42.0,4.0,0.0,1.0,1.0,126517.46,0,1
828.0,53.0,6.0,0.0,2.0,0.0,160138.27,0,1
597.0,36.0,2.0,0.0,2.0,1.0,170518.52,0,1
567.0,30.0,2.0,0.0,2.0,0.0,174770.14,0,1
652.0,29.0,7.0,0.0,2.0,1.0,116442.42,0,1
696.0,50.0,3.0,144895.04,4.0,1.0,175477.03,1,0
572.0,32.0,9.0,0.0,2.0,1.0,176712.59,0,0
730.0,36.0,7.0,0.0,2.0,0.0,174531.27,0,1
614.0,52.0,2.0,0.0,1.0,1.0,103799.77,0,0
651.0,31.0,9.0,137731.9,2.0,1.0,135630.32,1,0
653.0,44.0,10.0,0.0,2.0,1.0,93839.3,0,0
662.0,42.0,7.0,0.0,1.0,0.0,84932.5,0,0
660.0,34.0,3.0,96798.79,1.0,1.0,72990.62,0,1
705.0,38.0,9.0,101465.31,1.0,1.0,155853.52,1,1
539.0,34.0,5.0,0.0,2.0,0.0,119346.88,0,0
568.0,57.0,7.0,123378.2,1.0,1.0,123850.58,1,1
754.0,35.0,9.0,98630.31,1.0,0.0,134600.94,0,1
715.0,43.0,2.0,0.0,2.0,0.0,182624.93,0,0
850.0,33.0,5.0,0.0,1.0,0.0,11407.58,0,1
652.0,28.0,10.0,0.0,2.0,0.0,125435.81,0,1
738.0,29.0,5.0,0.0,2.0,0.0,188007.99,0,0
525.0,23.0,4.0,0.0,2.0,1.0,186869.58,0,0
679.0,30.0,2.0,137986.41,1.0,0.0,169505.83,1,1
684.0,44.0,3.0,166594.78,1.0,0.0,102628.98,1,1
663.0,55.0,6.0,0.0,1.0,1.0,144880.81,0,0
642.0,38.0,9.0,0.0,2.0,0.0,132468.76,0,1
652.0,25.0,9.0,110824.52,1.0,0.0,132973.21,0,0
551.0,28.0,9.0,123863.64,1.0,0.0,77830.62,0,0
683.0,48.0,6.0,143340.44,1.0,0.0,91763.67,1,0
605.0,53.0,3.0,0.0,2.0,1.0,164864.67,0,1
603.0,34.0,6.0,129490.33,1.0,0.0,56865.62,1,0
565.0,35.0,6.0,145980.23,1.0,0.0,168085.97,0,1
706.0,36.0,10.0,0.0,2.0,1.0,38587.7,0,1
665.0,26.0,5.0,88965.42,1.0,1.0,64849.74,0,1
597.0,49.0,3.0,0.0,1.0,1.0,172576.43,0,1
771.0,31.0,4.0,0.0,2.0,1.0,173495.77,0,1
622.0,45.0,9.0,0.0,2.0,0.0,105965.25,0,1
544.0,28.0,9.0,0.0,2.0,0.0,158887.09,0,0
660.0,57.0,4.0,0.0,2.0,1.0,142223.94,0,0
719.0,38.0,4.0,0.0,2.0,1.0,117626.8,0,0
693.0,41.0,8.0,0.0,2.0,1.0,151887.16,0,1
598.0,44.0,2.0,0.0,2.0,1.0,131772.51,0,0
574.0,29.0,1.0,0.0,1.0,0.0,106981.02,0,1
682.0,47.0,4.0,0.0,1.0,0.0,159800.16,0,1
564.0,35.0,9.0,0.0,1.0,1.0,175072.47,0,1
748.0,35.0,0.0,0.0,2.0,0.0,134720.51,0,0
674.0,34.0,0.0,126478.62,1.0,0.0,186489.95,0,1
542.0,46.0,7.0,0.0,2.0,1.0,120893.85,0,1
615.0,40.0,6.0,117300.02,1.0,0.0,172576.43,1,0
684.0,24.0,8.0,145537.31,1.0,1.0,136377.21,0,0
675.0,42.0,3.0,123082.08,2.0,1.0,48606.71,1,0
577.0,43.0,6.0,0.0,1.0,1.0,163427.18,0,1
677.0,40.0,4.0,0.0,2.0,1.0,169781.45,0,1
679.0,39.0,6.0,114450.98,1.0,0.0,177397.49,0,1
543.0,29.0,8.0,84445.68,1.0,0.0,118862.08,0,1
628.0,27.0,0.0,102703.62,2.0,1.0,199693.84,1,0
641.0,20.0,7.0,98360.03,1.0,0.0,115676.61,0,1
707.0,36.0,7.0,0.0,1.0,1.0,176902.83,0,0
732.0,41.0,5.0,83889.03,1.0,1.0,123982.02,0,1
628.0,38.0,6.0,108909.12,1.0,1.0,140723.05,0,0
535.0,35.0,7.0,0.0,2.0,1.0,141069.88,0,1
663.0,51.0,10.0,121405.04,1.0,0.0,95551.22,1,0
509.0,32.0,8.0,0.0,2.0,1.0,162719.69,0,1
710.0,46.0,6.0,0.0,2.0,0.0,142210.94,0,0
579.0,44.0,6.0,0.0,2.0,1.0,64511.44,0,1
699.0,37.0,3.0,0.0,2.0,1.0,161249.84,0,0
714.0,24.0,6.0,117633.28,2.0,1.0,62700.08,1,0
733.0,31.0,2.0,0.0,2.0,0.0,90908.95,0,1
598.0,36.0,9.0,0.0,2.0,0.0,93826.63,0,0
687.0,25.0,10.0,0.0,2.0,1.0,77519.62,0,0
701.0,33.0,9.0,0.0,2.0,1.0,57553.02,0,0
758.0,33.0,5.0,0.0,2.0,1.0,78650.95,0,0
659.0,32.0,6.0,118899.45,1.0,1.0,79919.13,0,1
648.0,46.0,1.0,113909.69,1.0,0.0,179861.79,1,1
632.0,34.0,8.0,0.0,2.0,0.0,157097.09,0,0
496.0,48.0,3.0,0.0,3.0,0.0,55868.98,0,1
576.0,35.0,10.0,0.0,2.0,0.0,72643.95,0,0
709.0,34.0,7.0,0.0,2.0,1.0,162960.05,0,1
622.0,39.0,9.0,0.0,2.0,1.0,108008.05,0,1
699.0,36.0,1.0,0.0,2.0,0.0,104610.86,0,1
559.0,23.0,8.0,95167.55,1.0,0.0,179528.24,0,1
595.0,37.0,4.0,102945.01,2.0,1.0,26265.18,1,0
705.0,28.0,0.0,0.0,2.0,1.0,55893.37,0,1
583.0,29.0,5.0,91938.31,1.0,1.0,93777.61,0,0
584.0,38.0,3.0,0.0,2.0,1.0,73334.43,0,1
731.0,44.0,3.0,0.0,1.0,0.0,171378.77,0,1
724.0,34.0,10.0,0.0,2.0,0.0,153955.38,0,0
599.0,45.0,5.0,0.0,3.0,1.0,110899.3,0,0
731.0,37.0,7.0,0.0,2.0,1.0,55775.84,0,0
633.0,35.0,8.0,0.0,2.0,0.0,93820.49,0,0
805.0,32.0,4.0,0.0,2.0,1.0,122433.09,0,0
613.0,45.0,7.0,0.0,1.0,0.0,46775.29,0,0
553.0,45.0,3.0,141792.61,2.0,1.0,147055.87,0,1
543.0,34.0,6.0,0.0,2.0,1.0,73066.73,0,1
685.0,25.0,1.0,0.0,2.0,1.0,115068.99,0,1
656.0,46.0,2.0,134980.74,3.0,1.0,131468.46,1,1
691.0,34.0,2.0,129555.7,2.0,0.0,167773.55,1,1
584.0,41.0,9.0,108883.29,1.0,1.0,66580.13,0,1
675.0,40.0,2.0,0.0,2.0,1.0,179908.71,0,1
627.0,48.0,6.0,0.0,3.0,0.0,73669.94,0,0
693.0,34.0,9.0,102703.62,1.0,0.0,90876.95,1,1
590.0,27.0,10.0,0.0,2.0,0.0,145765.83,0,0
749.0,36.0,1.0,0.0,1.0,1.0,174770.14,0,1
663.0,57.0,6.0,0.0,1.0,0.0,87941.85,0,0
535.0,40.0,0.0,0.0,1.0,0.0,152665.85,0,1
733.0,37.0,3.0,0.0,2.0,1.0,10963.04,0,1
677.0,38.0,2.0,0.0,2.0,0.0,9241.78,0,0
655.0,34.0,7.0,74989.58,1.0,0.0,80149.27,0,1
667.0,33.0,1.0,0.0,1.0,1.0,116520.07,0,0
469.0,29.0,1.0,131772.55,1.0,1.0,44965.54,1,1
621.0,47.0,2.0,80793.58,2.0,0.0,122925.4,0,1
706.0,26.0,5.0,141604.76,2.0,0.0,60988.21,1,1
704.0,35.0,9.0,125850.53,1.0,1.0,15068.53,1,1
597.0,49.0,6.0,0.0,1.0,0.0,5791.85,0,0
683.0,33.0,7.0,0.0,2.0,0.0,119059.13,0,0
585.0,41.0,9.0,113923.69,1.0,0.0,44273.91,1,0
651.0,33.0,3.0,121498.58,2.0,0.0,175518.31,0,1
616.0,40.0,4.0,0.0,1.0,0.0,175756.36,0,1
726.0,41.0,3.0,0.0,1.0,1.0,113086.08,0,0
635.0,31.0,4.0,0.0,2.0,0.0,187800.63,0,1
592.0,27.0,9.0,117799.28,1.0,1.0,62411.99,0,1
704.0,40.0,9.0,0.0,2.0,0.0,173870.39,0,0
581.0,41.0,8.0,0.0,2.0,1.0,161388.22,0,1
845.0,34.0,1.0,98683.47,1.0,0.0,66548.58,0,1
582.0,29.0,4.0,0.0,1.0,0.0,136812.02,0,0
588.0,36.0,9.0,0.0,2.0,1.0,129964.94,0,0
717.0,34.0,1.0,0.0,2.0,1.0,60941.27,0,0
838.0,38.0,5.0,140931.57,1.0,1.0,94815.04,1,1
556.0,30.0,4.0,111835.94,1.0,1.0,72861.94,0,1
803.0,34.0,8.0,151958.19,1.0,1.0,19921.72,0,0
579.0,40.0,1.0,116537.6,1.0,1.0,146891.07,1,0
633.0,24.0,9.0,0.0,2.0,0.0,105887.04,0,1
623.0,57.0,4.0,0.0,1.0,0.0,88869.67,0,1
711.0,27.0,2.0,0.0,2.0,1.0,163427.18,0,1
544.0,30.0,8.0,0.0,2.0,0.0,179866.01,0,1
543.0,36.0,3.0,114514.71,1.0,0.0,59650.42,0,0
850.0,33.0,0.0,98108.79,1.0,0.0,76637.38,1,1
597.0,34.0,2.0,171787.84,1.0,1.0,113926.31,0,0
656.0,33.0,10.0,0.0,2.0,0.0,119747.08,0,0
744.0,28.0,8.0,0.0,2.0,0.0,162699.7,0,0
730.0,40.0,9.0,0.0,2.0,1.0,69531.22,0,0
577.0,45.0,9.0,88902.21,1.0,1.0,67740.08,0,0
594.0,39.0,7.0,124577.33,1.0,0.0,60905.51,0,1
645.0,35.0,8.0,0.0,2.0,0.0,161668.15,0,1
648.0,43.0,7.0,151914.93,2.0,0.0,73881.68,1,0
642.0,30.0,8.0,0.0,2.0,1.0,182627.25,0,1
679.0,39.0,6.0,0.0,2.0,0.0,72909.75,0,1
692.0,37.0,1.0,0.0,2.0,1.0,134878.19,0,1
668.0,40.0,5.0,131314.76,2.0,1.0,114775.53,0,1
613.0,40.0,6.0,143321.52,1.0,1.0,164844.37,0,1
710.0,35.0,3.0,128524.19,1.0,0.0,142838.64,0,0
671.0,22.0,7.0,0.0,1.0,1.0,57553.02,0,0
581.0,25.0,8.0,109346.13,1.0,0.0,62634.94,0,1
653.0,38.0,8.0,99745.95,2.0,0.0,156868.21,1,0
589.0,27.0,4.0,139872.81,1.0,1.0,86490.09,0,0
721.0,42.0,1.0,0.0,3.0,1.0,51548.14,0,0
744.0,36.0,4.0,0.0,2.0,1.0,108977.5,0,1
679.0,31.0,9.0,0.0,2.0,0.0,102763.69,0,0
758.0,26.0,5.0,141547.26,1.0,1.0,171457.06,0,1
624.0,23.0,8.0,121704.32,1.0,0.0,166495.2,0,1
651.0,32.0,8.0,0.0,2.0,1.0,90905.26,0,1
746.0,49.0,3.0,137936.94,1.0,1.0,138882.98,0,1
471.0,41.0,8.0,0.0,2.0,1.0,105760.01,0,1
711.0,34.0,8.0,0.0,2.0,1.0,28698.17,0,0
656.0,46.0,7.0,91219.29,1.0,0.0,177747.72,1,0
635.0,29.0,4.0,0.0,2.0,0.0,40652.33,0,0
613.0,35.0,5.0,0.0,2.0,0.0,136050.44,0,0
589.0,31.0,4.0,87099.85,1.0,1.0,122998.14,1,1
582.0,34.0,4.0,108541.04,1.0,1.0,147557.71,0,0
662.0,37.0,1.0,0.0,2.0,1.0,125986.18,0,0
803.0,32.0,7.0,144880.34,2.0,0.0,171096.2,1,0
661.0,23.0,8.0,0.0,2.0,0.0,149913.94,0,0
648.0,53.0,9.0,65848.36,1.0,1.0,117830.57,0,1
526.0,35.0,2.0,0.0,1.0,0.0,158974.77,0,1
730.0,35.0,5.0,0.0,2.0,1.0,193502.9,0,1
586.0,41.0,5.0,114005.94,1.0,0.0,121451.21,1,0
790.0,28.0,9.0,0.0,2.0,0.0,170661.02,0,1
744.0,33.0,5.0,0.0,2.0,0.0,83052.03,0,1
633.0,34.0,5.0,0.0,2.0,1.0,150580.88,0,1
659.0,37.0,5.0,0.0,2.0,0.0,171706.66,0,1
684.0,47.0,5.0,0.0,1.0,1.0,73656.38,0,0
632.0,45.0,8.0,0.0,1.0,0.0,38015.34,0,0
703.0,33.0,9.0,0.0,2.0,1.0,155876.06,0,1
654.0,28.0,4.0,0.0,2.0,1.0,177065.24,0,1
670.0,45.0,5.0,0.0,2.0,1.0,129975.94,0,1
718.0,53.0,1.0,0.0,1.0,1.0,67552.71,0,0
774.0,45.0,7.0,0.0,2.0,1.0,167984.72,0,1
479.0,36.0,5.0,137843.8,1.0,0.0,79414.0,0,1
762.0,39.0,8.0,0.0,2.0,0.0,101954.78,0,1
576.0,36.0,5.0,124577.33,1.0,1.0,180932.46,1,0
621.0,26.0,7.0,122453.97,2.0,1.0,96875.52,0,0
463.0,38.0,8.0,0.0,1.0,1.0,137041.19,0,1
712.0,32.0,8.0,111092.01,2.0,1.0,28226.15,1,1
679.0,46.0,2.0,123070.89,1.0,1.0,121505.61,0,1
543.0,35.0,9.0,111589.33,1.0,1.0,47414.15,0,1
599.0,47.0,7.0,79962.92,1.0,0.0,103944.2,1,0
637.0,31.0,1.0,0.0,2.0,1.0,141798.98,0,0
743.0,42.0,9.0,0.0,2.0,0.0,47972.65,0,1
673.0,36.0,9.0,0.0,2.0,1.0,162858.29,0,0
662.0,30.0,4.0,0.0,2.0,0.0,151316.37,0,0
633.0,35.0,1.0,130147.98,1.0,0.0,62868.33,0,1
586.0,29.0,7.0,0.0,1.0,1.0,171096.2,0,1
605.0,27.0,8.0,0.0,2.0,1.0,181605.85,0,1
621.0,34.0,2.0,0.0,2.0,1.0,60739.16,0,1
729.0,45.0,5.0,150315.92,2.0,0.0,167924.95,1,1
726.0,38.0,5.0,139859.54,1.0,1.0,149517.71,0,1
635.0,43.0,2.0,0.0,2.0,0.0,62002.04,0,1
573.0,44.0,7.0,61710.42,1.0,1.0,101168.9,0,0
721.0,37.0,0.0,143340.44,2.0,1.0,171045.35,1,1
769.0,46.0,10.0,146098.43,1.0,1.0,81299.09,0,0
579.0,37.0,9.0,143054.85,1.0,0.0,109742.55,0,1
535.0,26.0,2.0,0.0,2.0,0.0,73066.72,0,1
584.0,33.0,7.0,0.0,2.0,0.0,57942.88,0,1
640.0,45.0,9.0,0.0,1.0,0.0,96463.25,0,1
648.0,31.0,1.0,0.0,1.0,1.0,131363.57,0,0
641.0,48.0,9.0,0.0,1.0,0.0,180934.67,0,0
685.0,40.0,5.0,123873.19,2.0,1.0,86099.23,1,1
476.0,45.0,8.0,81947.76,1.0,0.0,186775.25,0,0
678.0,40.0,8.0,71872.19,1.0,1.0,77866.91,1,0
684.0,24.0,9.0,0.0,1.0,0.0,158437.73,0,1
639.0,26.0,10.0,0.0,2.0,1.0,16922.28,0,1
738.0,38.0,7.0,0.0,1.0,0.0,184800.21,0,0
699.0,31.0,6.0,114023.64,1.0,1.0,137763.86,1,0
733.0,45.0,7.0,140926.82,1.0,1.0,24400.37,0,1
694.0,37.0,10.0,129847.75,1.0,1.0,81409.0,0,0
679.0,32.0,5.0,127862.93,1.0,0.0,161519.76,1,0
553.0,51.0,6.0,0.0,1.0,1.0,112781.5,0,0
643.0,44.0,1.0,0.0,2.0,0.0,137985.69,0,1
699.0,36.0,4.0,0.0,2.0,1.0,149991.32,0,1
703.0,24.0,5.0,0.0,2.0,1.0,50783.1,0,1
718.0,28.0,2.0,124760.92,1.0,1.0,10074.05,0,1
662.0,33.0,9.0,0.0,2.0,1.0,114448.77,0,0
599.0,54.0,9.0,0.0,1.0,0.0,138700.75,0,0
677.0,44.0,5.0,0.0,2.0,1.0,10109.47,0,1
684.0,29.0,6.0,0.0,2.0,0.0,179291.85,0,0
781.0,36.0,2.0,0.0,2.0,1.0,142797.5,0,1
603.0,24.0,4.0,0.0,1.0,1.0,125939.22,0,1
649.0,33.0,5.0,106854.21,2.0,1.0,181204.5,1,1
613.0,30.0,9.0,0.0,2.0,1.0,120830.73,0,1
669.0,29.0,6.0,141788.63,2.0,1.0,144880.81,0,1
620.0,30.0,9.0,0.0,1.0,1.0,74940.5,0,1
638.0,38.0,8.0,0.0,2.0,1.0,82522.61,0,0
614.0,32.0,3.0,132351.29,1.0,0.0,124964.82,1,1
708.0,31.0,1.0,156811.74,1.0,0.0,80591.19,0,1
577.0,27.0,6.0,0.0,2.0,1.0,85890.75,0,1
705.0,47.0,2.0,127774.95,2.0,0.0,25885.72,1,0
710.0,35.0,7.0,122453.97,1.0,1.0,125445.8,1,1
809.0,26.0,1.0,0.0,2.0,0.0,187905.12,0,1
648.0,40.0,7.0,0.0,2.0,1.0,104723.88,0,0
634.0,40.0,2.0,0.0,2.0,0.0,96881.32,0,1
611.0,38.0,5.0,133625.77,2.0,0.0,78426.28,0,0
573.0,41.0,1.0,122793.96,2.0,1.0,145937.99,1,0
653.0,39.0,6.0,0.0,2.0,0.0,18094.96,0,1
850.0,36.0,3.0,142987.46,1.0,1.0,173870.69,0,1
748.0,36.0,3.0,162923.85,1.0,0.0,128875.86,0,1
594.0,46.0,3.0,137974.15,1.0,1.0,161653.5,1,0
683.0,33.0,5.0,0.0,1.0,1.0,113483.96,0,0
724.0,48.0,2.0,62391.22,1.0,0.0,196257.67,1,1
669.0,41.0,1.0,0.0,2.0,1.0,148527.56,0,0
635.0,40.0,9.0,0.0,2.0,1.0,107876.2,0,0
625.0,51.0,7.0,0.0,2.0,1.0,176750.81,0,1
732.0,35.0,9.0,0.0,2.0,1.0,66548.58,0,1
657.0,57.0,9.0,124547.13,1.0,1.0,71173.64,0,1
587.0,43.0,4.0,0.0,2.0,1.0,182867.84,0,1
576.0,29.0,3.0,0.0,2.0,0.0,124571.09,0,0
679.0,51.0,4.0,0.0,2.0,1.0,123499.98,0,0
643.0,42.0,1.0,103421.49,1.0,0.0,59595.66,1,0
607.0,28.0,9.0,0.0,2.0,0.0,86490.09,0,0
724.0,47.0,3.0,122570.69,1.0,0.0,148564.76,1,0
529.0,40.0,8.0,0.0,2.0,0.0,173495.77,0,1
705.0,48.0,10.0,0.0,1.0,0.0,11525.72,0,1
664.0,33.0,10.0,92877.33,1.0,0.0,53435.43,0,0
712.0,48.0,3.0,142644.64,1.0,0.0,187987.01,1,0
683.0,38.0,1.0,183579.54,1.0,0.0,898.51,0,0
752.0,33.0,2.0,124580.69,1.0,1.0,157937.35,0,1
674.0,38.0,8.0,0.0,2.0,1.0,120830.73,0,1
535.0,54.0,5.0,134796.85,1.0,1.0,28667.56,1,0
624.0,31.0,9.0,0.0,2.0,1.0,112979.6,0,0
567.0,41.0,1.0,0.0,1.0,0.0,70533.93,0,0
721.0,36.0,8.0,0.0,2.0,0.0,123866.43,0,1
753.0,41.0,5.0,123699.28,1.0,1.0,77500.81,1,0
648.0,37.0,7.0,0.0,2.0,0.0,92748.56,0,0
706.0,34.0,5.0,0.0,2.0,1.0,62845.64,0,0
616.0,28.0,1.0,0.0,2.0,0.0,138526.96,0,1
645.0,48.0,9.0,0.0,2.0,0.0,184524.74,0,0
651.0,43.0,5.0,0.0,2.0,1.0,51705.01,0,1
669.0,38.0,7.0,0.0,2.0,1.0,142995.32,0,0
763.0,35.0,5.0,164701.68,1.0,1.0,55313.44,0,1
744.0,32.0,6.0,0.0,2.0,0.0,138700.75,0,0
527.0,26.0,2.0,0.0,2.0,1.0,108528.72,0,0
597.0,39.0,8.0,122453.97,2.0,0.0,100941.57,0,1
545.0,33.0,1.0,108891.3,1.0,0.0,136910.18,1,1
646.0,30.0,5.0,0.0,2.0,0.0,131662.47,0,1
739.0,43.0,5.0,0.0,1.0,0.0,153342.38,0,0
651.0,39.0,4.0,0.0,2.0,1.0,171045.65,0,1
579.0,31.0,9.0,141173.03,1.0,1.0,182262.66,0,0
726.0,36.0,5.0,0.0,2.0,0.0,173631.01,0,1
654.0,50.0,5.0,0.0,1.0,0.0,160529.71,0,1
589.0,19.0,9.0,0.0,2.0,1.0,186866.21,0,0
652.0,33.0,3.0,160858.13,2.0,1.0,155786.39,1,1
619.0,35.0,10.0,0.0,2.0,1.0,59571.5,0,1
742.0,50.0,7.0,0.0,2.0,0.0,54474.48,0,0
562.0,42.0,8.0,0.0,2.0,0.0,136497.28,0,0
694.0,31.0,6.0,0.0,2.0,0.0,113089.43,0,1
697.0,24.0,3.0,0.0,1.0,0.0,122433.09,0,1
710.0,29.0,8.0,0.0,2.0,0.0,175072.47,0,1
733.0,36.0,7.0,0.0,2.0,1.0,99843.98,0,1
699.0,23.0,2.0,0.0,2.0,1.0,149894.4,0,0
634.0,39.0,9.0,71379.53,2.0,1.0,94888.6,1,1
680.0,26.0,8.0,127675.39,2.0,1.0,62634.94,1,1
602.0,35.0,6.0,91219.29,1.0,0.0,142995.32,1,1
635.0,36.0,10.0,0.0,2.0,0.0,141501.45,0,1
753.0,31.0,8.0,0.0,2.0,1.0,102076.03,0,1
675.0,36.0,2.0,0.0,2.0,0.0,91981.85,0,1
681.0,43.0,2.0,93791.38,1.0,0.0,50774.81,1,0
667.0,33.0,3.0,0.0,2.0,0.0,111421.77,0,0
660.0,31.0,0.0,0.0,1.0,1.0,149922.38,0,1
